day,000751,519069,519700,519712,519736
2014-11-03,,,,,
2014-11-04,,-0.008828303985162544,-0.005615834562771038,-0.005823378487960329,-0.008467301728898535
2014-11-05,,-0.0012039281802216362,0.010122438693873304,0.006165352865530216,0.0014932479391065456
2014-11-06,,0.002171107316062182,0.004408323396512648,0.00297130081203556,0.0044576986276001485
2014-11-07,,0.00313956333151999,0.010938445116544293,0.005124394329737547,-0.003117868851398864
2014-11-10,-0.01419067684389863,-0.006622563826744088,0.009338734920807168,-0.0009456437313157817,-0.011297716381024836
2014-11-11,0.007690696700330402,-0.007832588227060788,0.0065412714129741145,-0.0045642052604538685,-0.015386226376592704
2014-11-12,-0.019218983263927125,-0.011589278279186432,0.00264522847370241,-0.002676386076168713,-0.011344967515895643
2014-11-13,0.0067914329384497485,-0.0002757048707375809,-0.004469828322811509,-0.0005315939126487867,-0.010786692061550252
2014-11-14,-0.013387377985587978,-0.005132377884108474,-0.009179798131400574,-0.01118136652454449,-0.0056180252606524705
2014-11-17,0.01775772811276799,0.01928366910971613,0.006316080515514022,0.01445739807976465,0.026712951993365208
2014-11-18,0.00929726695435562,0.006250034856844167,-0.0034342145271258895,0.0026747503980641962,0.003380107191041981
2014-11-19,0.00039791508255759833,-0.0001115092679263574,0.0015702480251132966,-0.0004354182507756432,0.0043661690508115525
2014-11-20,-0.0032901240914589014,-0.00379980808738134,0.008419477782077411,0.0008800176933616566,-0.008230835553909577
2014-11-21,-0.0004105967580592118,-0.008913335327150662,0.02010211880622803,0.005994053099325214,-0.010147936363141818
2014-11-24,-0.013426875172139585,0.0007216847065869558,0.03339586730277677,0.013337115095500174,0.0033218933007670426
2014-11-25,-0.01338445109411368,-0.003917585125005729,-0.0059297120099817135,-0.00627544635477717,-0.0007875518693076788
2014-11-26,-0.010299562936414208,0.0025336058691141083,0.016127498374368,0.009308280200840846,-0.0036009983431126713
2014-11-27,0.014856343805971894,0.0019054229603141515,0.01421814491854545,0.013620822570450608,-0.0025768960607281954
2014-11-28,-0.020876695635727582,-0.008815034659629628,-0.009840698695400718,-0.009373446670007723,-0.01803757665766703
2014-12-01,-0.003623788645371384,0.007310780312192788,0.0020526541171641544,0.0020526541171641544,-0.010234680476408742
2014-12-02,-0.03297070571092342,-0.020611487105632875,0.011413074162865966,-0.007205620575231997,-0.028136849597584224
2014-12-03,-0.008817810901256218,-0.006046941500337022,-0.006909536940424177,-0.006375599025082224,-0.005038880974483018
2014-12-04,-0.0263895582192053,-0.016913119662829823,0.017152782622164908,-0.0016720440949113957,-0.02268143376627285
2014-12-05,-0.005042350913017635,-0.005674690569747454,0.032806728112531824,0.02675841537050727,-0.016930319838704966
2014-12-08,-0.03809730605228845,-0.02732865991297917,-0.0013853834555344058,-0.003956704776855613,-0.04934913110148553
2014-12-09,-0.003680583215277866,-0.00401867565774594,-0.01495605926694088,-0.00439125368261728,-0.00912798853011465
2014-12-10,-0.010170144762974953,-0.005299576611836443,-0.007895615656922095,-0.009443352819982875,0.0012515755578723642
2014-12-11,-0.0012225278695797703,-0.0016060165605589205,-0.02160434342024653,-0.01720578936473527,0.008352548523431813
2014-12-12,0.005315969041794766,-0.0009529271839148201,0.0011429569084848712,0.0008066889626212603,0.01199893120004214
2014-12-15,0.011788104184366821,0.0009690517823497391,-0.0005006747179494564,0.0013863455130169733,0.007920819082167574
2014-12-16,-0.02638746760954791,-0.006565614219057325,0.002980771453992892,0.004333820095235197,-0.01443809264337026
2014-12-17,-0.019665674496613605,-0.003390433556671235,0.0021157731437808636,0.0036903386019870865,-0.010457571365858565
2014-12-18,0.008564567866622408,0.006987903156520092,0.003917727717923647,-0.0062281188261473774,0.005735909536105366
2014-12-19,-0.02417157850296192,-0.016904909759911435,0.011130386197370834,0.0035135375988752937,-0.025739663441455618
2014-12-22,-0.03134387912684167,-0.014870217779258232,0.005379462642620458,-0.011473786447470768,-0.028023956657861948
2014-12-23,-0.0024977689330569763,0.005620656221306364,-0.01811612623632808,-0.006526482719942939,-0.0031832063696862756
2014-12-24,0.039362370700422256,0.022912102840923265,0.018930217739735467,0.00974611874154907,0.021893308147447277
2014-12-25,-0.013208525007519567,-0.010403786475578602,0.007847788217674845,0.007644597737455072,-0.0016145186342060303
2014-12-26,-0.02864426191334557,-0.014522710751618373,-0.015943233173717486,0.0009255110704127212,-0.011626097560887283
2014-12-29,-0.005832337701814572,0.012465924732795619,0.015745039252481385,0.022065859148273415,0.010555013626032173
2014-12-30,-0.013683369897913744,-0.0037090908704188186,-0.001154442574593073,-0.0007178341684257461,-0.014068728459023072
2014-12-31,-0.013671762364657836,-0.0074029880118269276,-0.015807092567226233,-0.0020885057628485804,0.003932701737762612
